description,start_time,end_time,transcript
**Washing dishes**,301,310," Gå in på en kåre. 1 tbsp. of salt 1 tbsp. of pepper 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic Kek鶏肉を炒める 1 tbsp. of salt 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper Thank you for watching! Rettet vi kvar. 아기 집사는 물을 많이 넣지 않으면 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 감사합니다. Gå inn i kålen.嗯 Yeah. Mhm. I don't know why I have to put it in there. You can put it in there. Do you have jam? Yeah, right here. Yes. I remember buying jam. Yeah. In the second trip. Yeah, right here. I remember buying jam on the second trip. And a small one. Yeah the yellow one right? yeah It's okay, I already got one. This was just sitting here for about 20 days. This one is russet. What is this? Brussels. Why are people not eating their stuff while it is still here. Do you want the fried egg? Too late now. No. Fried eggs takes a few minutes. No, I mean like, I had too much earlier. Yeah, compared to the Irish breakfast. Who else wants fried eggs? Me. If you're frying eggs, I can take one. Can you do a sunny side up for me? Um, I won't fry it. Sunny side up. up yeah so just not flip it yes yes that i can do what are you saying why did you think i meant the one that is that is not that is sunny side down yes I think I got some murder murder there yeah what a lot of people do that"
Cooking,310,312," Gå in på en kåre. 1 tbsp. of salt 1 tbsp. of pepper 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic Kek鶏肉を炒める 1 tbsp. of salt 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper Thank you for watching! Rettet vi kvar. 아기 집사는 물을 많이 넣지 않으면 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 감사합니다. Gå inn i kålen.嗯 Yeah. Mhm. I don't know why I have to put it in there. You can put it in there. Do you have jam? Yeah, right here. Yes. I remember buying jam. Yeah. In the second trip. Yeah, right here. I remember buying jam on the second trip. And a small one. Yeah the yellow one right? yeah It's okay, I already got one. This was just sitting here for about 20 days. This one is russet. What is this? Brussels. Why are people not eating their stuff while it is still here. Do you want the fried egg? Too late now. No. Fried eggs takes a few minutes. No, I mean like, I had too much earlier. Yeah, compared to the Irish breakfast. Who else wants fried eggs? Me. If you're frying eggs, I can take one. Can you do a sunny side up for me? Um, I won't fry it. Sunny side up. up yeah so just not flip it yes yes that i can do what are you saying why did you think i meant the one that is that is not that is sunny side down yes I think I got some murder murder there yeah what a lot of people do that"
Washing dishes,312,322," Gå in på en kåre. 1 tbsp. of salt 1 tbsp. of pepper 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic Kek鶏肉を炒める 1 tbsp. of salt 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper Thank you for watching! Rettet vi kvar. 아기 집사는 물을 많이 넣지 않으면 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 감사합니다. Gå inn i kålen.嗯 Yeah. Mhm. I don't know why I have to put it in there. You can put it in there. Do you have jam? Yeah, right here. Yes. I remember buying jam. Yeah. In the second trip. Yeah, right here. I remember buying jam on the second trip. And a small one. Yeah the yellow one right? yeah It's okay, I already got one. This was just sitting here for about 20 days. This one is russet. What is this? Brussels. Why are people not eating their stuff while it is still here. Do you want the fried egg? Too late now. No. Fried eggs takes a few minutes. No, I mean like, I had too much earlier. Yeah, compared to the Irish breakfast. Who else wants fried eggs? Me. If you're frying eggs, I can take one. Can you do a sunny side up for me? Um, I won't fry it. Sunny side up. up yeah so just not flip it yes yes that i can do what are you saying why did you think i meant the one that is that is not that is sunny side down yes I think I got some murder murder there yeah what a lot of people do that"
Washing dishes,322,352," Gå in på en kåre. 1 tbsp. of salt 1 tbsp. of pepper 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic 1 tbsp. of garlic Kek鶏肉を炒める 1 tbsp. of salt 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper 1 tbsp. of pepper Thank you for watching! Rettet vi kvar. 아기 집사는 물을 많이 넣지 않으면 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물을 많이 넣지 않으면 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 물이 빠지니까 감사합니다. Gå inn i kålen.嗯 Yeah. Mhm. I don't know why I have to put it in there. You can put it in there. Do you have jam? Yeah, right here. Yes. I remember buying jam. Yeah. In the second trip. Yeah, right here. I remember buying jam on the second trip. And a small one. Yeah the yellow one right? yeah It's okay, I already got one. This was just sitting here for about 20 days. This one is russet. What is this? Brussels. Why are people not eating their stuff while it is still here. Do you want the fried egg? Too late now. No. Fried eggs takes a few minutes. No, I mean like, I had too much earlier. Yeah, compared to the Irish breakfast. Who else wants fried eggs? Me. If you're frying eggs, I can take one. Can you do a sunny side up for me? Um, I won't fry it. Sunny side up. up yeah so just not flip it yes yes that i can do what are you saying why did you think i meant the one that is that is not that is sunny side down yes I think I got some murder murder there yeah what a lot of people do that"
Making Tea,352,358," thank you so you should be ready in this pot Bjorn. Thank you. Salted or whatever. Yes, salted. I don't think the egg will make a classification algorithm run out of ground truth. We have, we, whatever. Salted. I don't think the egg will matter. The classification algorithm ran out of ground truth. But we have other butter that we use to fry, you know. Oh well. These are the only salted butter that we have left. But have water and we have salt i think we will"
Washing dishes,358,364," thank you so you should be ready in this pot Bjorn. Thank you. Salted or whatever. Yes, salted. I don't think the egg will make a classification algorithm run out of ground truth. We have, we, whatever. Salted. I don't think the egg will matter. The classification algorithm ran out of ground truth. But we have other butter that we use to fry, you know. Oh well. These are the only salted butter that we have left. But have water and we have salt i think we will"
Washing dishes,364,375," thank you so you should be ready in this pot Bjorn. Thank you. Salted or whatever. Yes, salted. I don't think the egg will make a classification algorithm run out of ground truth. We have, we, whatever. Salted. I don't think the egg will matter. The classification algorithm ran out of ground truth. But we have other butter that we use to fry, you know. Oh well. These are the only salted butter that we have left. But have water and we have salt i think we will"
Washing dishes,375,376," thank you so you should be ready in this pot Bjorn. Thank you. Salted or whatever. Yes, salted. I don't think the egg will make a classification algorithm run out of ground truth. We have, we, whatever. Salted. I don't think the egg will matter. The classification algorithm ran out of ground truth. But we have other butter that we use to fry, you know. Oh well. These are the only salted butter that we have left. But have water and we have salt i think we will"
Washing dishes,376,377," thank you so you should be ready in this pot Bjorn. Thank you. Salted or whatever. Yes, salted. I don't think the egg will make a classification algorithm run out of ground truth. We have, we, whatever. Salted. I don't think the egg will matter. The classification algorithm ran out of ground truth. But we have other butter that we use to fry, you know. Oh well. These are the only salted butter that we have left. But have water and we have salt i think we will"
Making Coffee,377,385," thank you so you should be ready in this pot Bjorn. Thank you. Salted or whatever. Yes, salted. I don't think the egg will make a classification algorithm run out of ground truth. We have, we, whatever. Salted. I don't think the egg will matter. The classification algorithm ran out of ground truth. But we have other butter that we use to fry, you know. Oh well. These are the only salted butter that we have left. But have water and we have salt i think we will"
Cooking,385,386, I don't know what it is. There was some flour on the floor here. We were baking yesterday.
"The video segment shows a person cooking in a kitchen. Therefore, the category is **Cooking**.",386,398, I don't know what it is. There was some flour on the floor here. We were baking yesterday.
Cooking,398,399, I don't know what it is. There was some flour on the floor here. We were baking yesterday.
Washing dishes,399,400, I don't know what it is. There was some flour on the floor here. We were baking yesterday.
Cleaning,400,402, I don't know what it is. There was some flour on the floor here. We were baking yesterday.
Cooking,402,403, I don't know what it is. There was some flour on the floor here. We were baking yesterday.
**Cooking**,403,408, I don't know what it is. There was some flour on the floor here. We were baking yesterday.
"The image shows a person holding a roasting pan with a cloth, suggesting they are likely in the process of cleaning it. Therefore, the most appropriate category is **Cleaning**.",408,410, We can have it.
Cleaning,410,429, If only there was a waddy.
Cooking,429,431,
"The segment depicts a person in a kitchen surrounded by ingredients and cooking utensils. The presence of butter, pasta boxes, and other food items, along with the general setting of a kitchen counter with various cooking supplies, strongly suggests that the activity being performed is **Cooking**.",431,441,
"The video segment appears to depict a person in a kitchen preparing to cook or gather ingredients. Based on the presence of various food items, bottles, and cooking utensils, the most appropriate classification is **Cooking**.",441,444,
Cooking,444,445,
Leisure Activities,445,446,
The segment is classified as **Cooking**.,446,448,
"**Using Phone** 

The image clearly shows a person holding a smartphone, with the screen illuminated and displaying text. This strongly suggests the person is actively using the phone, which falls under the ""Using Phone"" category.",448,449,
"The image shows a person in a kitchen with various ingredients and cooking utensils. The person appears to be preparing food, with items like butter, cheese, sauce, and flour visible on the counter. This suggests the activity is **Cooking**.",449,450,
Using Phone,450,451,
Cooking,451,452,
**Cooking**,452,453,
Cooking,453,454,
Leisure Activities,454,455,
Leisure Activities,455,470," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
"**Cooking**

The image depicts a kitchen scene with various ingredients and cooking utensils laid out on a countertop. Specifically, there are boxes of pasta, butter, a frying pan, and what appears to be a stovetop in the background, all indicative of food preparation.",470,471," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Cooking,471,472," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Cooking,472,475," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
"**Cooking** 

The image shows various ingredients and utensils commonly used in cooking, such as pasta boxes, tomatoes, flour, butter, and a knife. There is also a person in the background near a stove, suggesting they are preparing food.",475,478," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
The image shows a man in a kitchen standing next to a stove with a pot on it. He appears to be preparing food. This activity is best classified as **Cooking**.,478,480," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
The image shows a collection of ingredients and cooking utensils laid out on a kitchen counter. This suggests that the activity taking place is **Cooking**.,480,481," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Cooking,481,482," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Washing dishes,482,484," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Cooking,484,490," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Cooking,490,491," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Cooking,491,492," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Cooking,492,493," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Washing dishes,493,496," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
"The image shows people in a kitchen. There are food items and cooking appliances visible. Based on the context, the most fitting classification is **Cooking**.",496,497," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Cooking,497,503," People were very interested about that. Nu må vi bare tage en lunge I don't know, I was not here. I can neither confirm or deny, but make educated guesses. I have no physical evidence, mostly because people were horrified when I suggested we could turn the cameras back on. Yes. But... Where is the other one? yes will you have enough time to bake anything today Luger? uh there's cookie dough over there cookies just need to be this is what's the cutting"
Cooking,503,504, This is the other one. What is this one?
Cooking,504,505, This is different. This is Baselbrunnsli.
Cooking,505,507, This is different. This is Baselbrunnsli.
Cooking,507,518, Baselbrunnsli?
Cooking,518,519," Yes. Which literally would translate to brownies, but it's something very different. Brunsli Brunsli? Yes"
Cooking,519,527," Yes. Which literally would translate to brownies, but it's something very different. Brunsli Brunsli? Yes"
"The video segment shows a kitchen scene with food items, cooking utensils, and people preparing food. Specifically, there are ingredients like butter and pasta boxes, as well as cooking tools like knives and cutting boards. A person is seen greasing a baking dish, which is a part of the cooking process. Therefore, the most appropriate category is **Cooking**.",527,528," Again, language and... Edible, but not what you would think of as edible."
Making Tea,528,536," Again, language and... Edible, but not what you would think of as edible."
Making Tea,536,538," Again, language and... Edible, but not what you would think of as edible."
Making Tea,538,539," Again, language and... Edible, but not what you would think of as edible."
Cooking,539,556," Again, language and... Edible, but not what you would think of as edible."
**Cooking**,556,557,
Cooking,557,573,
Cooking,573,574,
Washing dishes,574,579,
Washing dishes,579,608," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
**Cooking**,608,618," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
Cooking,618,621," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
"The segment depicts a person holding a bottle of sauce and looking at the camera, surrounded by ingredients and cooking utensils on a kitchen counter. This strongly suggests the activity is **Cooking**.",621,623," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
Washing dishes,623,624," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
Washing dishes,624,625," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
Cleaning,625,626," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
"The image shows a kitchen counter with various ingredients and utensils, suggesting food preparation. There is a cutting board with butter and a knife, and other items that appear to be food-related. This indicates that someone is likely **Cooking**.",626,627," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
Leisure Activities,627,628," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
Leisure Activities,628,629," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
Cooking,629,630," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
Cooking,630,633," Again, language and frequency of motions is a great thing. yeah oh wow pan's not hot enough not hot enough but yolk Thank you. I don't like that this yolk didn't make it so oh it's going away soon so probably someone has to take some of the food home. I'm going to go get some food. Nettopp Yes, yes it is. Like the soul of that man. It Charging by the heat. It throws off and the eggs slowly cooking. Did you do all the way? Are you using the whole? Yes. Good. Yes. Good, good, good. Then it will get there eventually. Yes, it will get there. Give it a few minutes. It will take longer than that. Oh, the tea is here. Oh yes, tea. And I can see the bottom of the... I don't feel like this butter is spreadable. Why what? The butter. Also why are you having salted butter with jam toast? In Iceland it's very unusual to have unsalted butter. It's hard to find. All your cows are salted? Thank you. Í Íslanda er það mjög umhverfislega að hafa skoðað skoða."
