description,start_time,end_time,transcript
"**Cooking** 

The image clearly shows a blender with ingredients inside, indicating that food preparation is underway. This falls directly under the ""Cooking"" category.",40,41," That people have got to be here. That's how people in that dark area got it. Did you do some late night baking or why was there flour all over the kitchen? I'm just dancing here. We were playing games. With flour? No, the card game. The other Connect Four or something and whoever wins gets to tell the other person to do anything. So I told him to put the flower over his face. And he did that? Because he's such a nice person, that he... Oh, he lose. It's a rule. So I didn't make anything, but we did play with the flower."
Playing Games,41,42," That people have got to be here. That's how people in that dark area got it. Did you do some late night baking or why was there flour all over the kitchen? I'm just dancing here. We were playing games. With flour? No, the card game. The other Connect Four or something and whoever wins gets to tell the other person to do anything. So I told him to put the flower over his face. And he did that? Because he's such a nice person, that he... Oh, he lose. It's a rule. So I didn't make anything, but we did play with the flower."
Cooking,42,43," That people have got to be here. That's how people in that dark area got it. Did you do some late night baking or why was there flour all over the kitchen? I'm just dancing here. We were playing games. With flour? No, the card game. The other Connect Four or something and whoever wins gets to tell the other person to do anything. So I told him to put the flower over his face. And he did that? Because he's such a nice person, that he... Oh, he lose. It's a rule. So I didn't make anything, but we did play with the flower."
Playing Games,43,73," That people have got to be here. That's how people in that dark area got it. Did you do some late night baking or why was there flour all over the kitchen? I'm just dancing here. We were playing games. With flour? No, the card game. The other Connect Four or something and whoever wins gets to tell the other person to do anything. So I told him to put the flower over his face. And he did that? Because he's such a nice person, that he... Oh, he lose. It's a rule. So I didn't make anything, but we did play with the flower."
Cooking,73,77," That people have got to be here. That's how people in that dark area got it. Did you do some late night baking or why was there flour all over the kitchen? I'm just dancing here. We were playing games. With flour? No, the card game. The other Connect Four or something and whoever wins gets to tell the other person to do anything. So I told him to put the flower over his face. And he did that? Because he's such a nice person, that he... Oh, he lose. It's a rule. So I didn't make anything, but we did play with the flower."
The video segment shows a man in a kitchen preparing food on a cutting board. This action is best classified as **Cooking**.,77,100," That people have got to be here. That's how people in that dark area got it. Did you do some late night baking or why was there flour all over the kitchen? I'm just dancing here. We were playing games. With flour? No, the card game. The other Connect Four or something and whoever wins gets to tell the other person to do anything. So I told him to put the flower over his face. And he did that? Because he's such a nice person, that he... Oh, he lose. It's a rule. So I didn't make anything, but we did play with the flower."
Leisure Activities,100,103," And either way, I'm impressed, so congratulations."
Cooking,103,144, She's going to also win the Radiohead part of the competition.
Cleaning,144,179," I think it's still experimental, but it doesn't sound like the first album. Well, if it would sound like the first album, it would probably be difficult to sell because people already have the first album. Yeah, it's not the same style. What's the name of the bass player? The bass player. The bass player. Colin Greenwood. Yes. Good afternoon. I'm only three minutes late. The workshop is going well, I see. Yes, we're already done. We had a very, very successful workshop. Actually, yesterday's workshop was remarkably productive. We were very efficient. Also, the delta between this and the last one was not very good. I think it was a little bit too much. I think it was a little bit too much. I think it was a little. It's capers with some salmon others. No, it's very good. You should try it. It's very good if you like capers."
Cooking,179,180," I think it's still experimental, but it doesn't sound like the first album. Well, if it would sound like the first album, it would probably be difficult to sell because people already have the first album. Yeah, it's not the same style. What's the name of the bass player? The bass player. The bass player. Colin Greenwood. Yes. Good afternoon. I'm only three minutes late. The workshop is going well, I see. Yes, we're already done. We had a very, very successful workshop. Actually, yesterday's workshop was remarkably productive. We were very efficient. Also, the delta between this and the last one was not very good. I think it was a little bit too much. I think it was a little bit too much. I think it was a little. It's capers with some salmon others. No, it's very good. You should try it. It's very good if you like capers."
Cooking,180,215," I think it's still experimental, but it doesn't sound like the first album. Well, if it would sound like the first album, it would probably be difficult to sell because people already have the first album. Yeah, it's not the same style. What's the name of the bass player? The bass player. The bass player. Colin Greenwood. Yes. Good afternoon. I'm only three minutes late. The workshop is going well, I see. Yes, we're already done. We had a very, very successful workshop. Actually, yesterday's workshop was remarkably productive. We were very efficient. Also, the delta between this and the last one was not very good. I think it was a little bit too much. I think it was a little bit too much. I think it was a little. It's capers with some salmon others. No, it's very good. You should try it. It's very good if you like capers."
Cooking,215,217," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
"The video segment shows ingredients and kitchen appliances, suggesting that the primary activity is **Cooking**.",217,218," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
"The video segment shows a person preparing ingredients and possibly cooking in a kitchen. The presence of bottles of alcohol, various condiments, a blender, and what appears to be food items suggests activities related to food preparation. Therefore, the most fitting category is **Cooking**.",218,222," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
Making Coffee,222,228," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
"The image shows a person holding a white container, likely a glass or mug, suggesting they are about to drink or are in the process of drinking. Therefore, the most fitting category is **Drinking**.",228,237," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
"The image shows a person holding a container of what appears to be yogurt or a similar food item. The person's hand is reaching into the container, suggesting they are preparing to eat it. Therefore, the most appropriate category is **Eating**.",237,238," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
Cooking,238,276," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
Making Coffee,276,277," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
Cooking,277,283," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
Making Coffee,283,289," It's like we'd like some sugar with your coffee. Like some coffee with your sugar. No, I'm going to stick with the sugar, thanks. Why would I waste perfectly my sugar? I'd better have a cup of coffee, because I made coffee that was not like ridiculously strong. What's that? What's that? Some three-metric chips. Yeah. See, I'm here for the workshop. Yes. You're even early. You did well. I did well? Yes. I know. Who else is not here? Who else is not here? Yeah. Well, they're there. I mean the greater here. As in, in this room. The who? Is everybody here? Four, three, two, four, five, six, seven. You guys haven't been back from this call yet? No. Yes, we're all here. I think. Really? In theory. Ah, except for Velma. Werner is having a call. He's probably going to arrive in a minute. So next time, agreed, I will rent the same car and bring a Grand Fianna. Grand Fianna. Okay. Next time, we're going to get the proper car so that it already has a Grand Fianna. Oh, electric. Next time we're gonna get the proper castle that already has a granddad."
"The provided image shows a kitchen counter with various bottles, a blender, and a person's hand preparing ingredients. This suggests the activity of **Cooking**.",289,290, In the music hall.
Drinking,290,314, In the music hall.
Cooking,314,382," I mean, I'm sure we can get a castle big enough that has its own bar. I mean, I'm sure we can get a castle big enough that has its own bar. I mean, I'm sure we can get a castle big enough that has its own bar. I mean, I'm sure we can get a castle big enough that has its own bar. I mean, I'm sure we can get a castle big enough that has its own bar. I mean, I'm sure we can get a castle big enough that has its own bar. I'm fairly certain that there are several Irish castles for rent that have a bar. Excellent, we'll take one of those. I would even be surprised if the number of Irish castles that you could rent that had a bar would not greatly exceed the number of Irish castles you can rent that do not have a bar. Yeah, I was going to say whether it would be possible to find an Irish castle for rent without a bar. Probably. Probably. But you need to look really hard. Yeah, certainly. Probably. Possibly. Bagel. Donut. Donut? How do you want to call it? I don't know. I thought you were saying you like playing, you know, games. No, would you? Saying baked goods. The famous baked goods game."
"The image shows bottles and a roll of paper towels on a counter. This suggests a kitchen or dining area. Without further context or actions, it's difficult to definitively classify the segment. However, based on the presence of what appear to be alcoholic beverages and other items commonly found in a kitchen, the most fitting category from the provided options might be **Drinking**.",382,383," If it was scheduled for 11, it's probably quarter to two."
Making Tea,383,394," If it was scheduled for 11, it's probably quarter to two."
"**Cooking** 

The segment shows a person using a blender to prepare food, which falls under the category of cooking.",394,395,
Cooking,395,420," Not necessarily, you can have some salmon now. Yes, but the toaster is a little bit slow"
"The video depicts the act of preparing food, specifically within a kitchen environment. Several items commonly associated with food preparation are visible, including a food processor, various bottles of liquids that appear to be ingredients or seasonings, and a vacuum sealer. The person in the video is actively engaged with the food processor, suggesting they are in the process of blending or mixing ingredients. This aligns with the category of **Cooking**.",420,421," Sweet bagel? It's a hole with no dough around it? Why not? What? I like mine. Say it again. Is it a hole with no dough around it? Or is it a hole with no dough around it? I don't know. I said there was a... I'm uncle. Oh, my bagel. I'm going tod breakfast I think it's gonna be a long time You were saying breakfast but it's just bagel That's not breakfast Nowing is not salmon anymore. What? He wants to see my reaction to the salmon. No, he's just... Because it's not his recipe, he's just... Want half a bagel? You try it first. Alright. Would you like some salmon with your... Butchakras? Yes. Would I like some salmon with my chakras? I'm about to find out. No, go big. Mark, this is a... Yeah, go big or go home? Go big. What is go big? This is the normal man. Just do it as if... What? As if? This is the last time I'm cooking anything for you. Until Castle's done.. We have to start pricing our food. Alright, alright. Let's see. It's good. It's good. His face of disappointment. After all this drama. It's actually, it's just good. It's a bit cakey. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good! His face of disappointment! After all this caramel, it's actually just good. It's a bit capery, right? It is a bit capery. Al-Anon, you have to suffer too. I don't even know what caper is! Capers? It's a little green. Capers, they grow here a lot. Wait, what?"
"The most appropriate category for this segment is **Cooking**. 

The image shows a person's hand in a bowl, appearing to be mixing ingredients. There are also bottles of alcohol on the counter, which could be used in cooking or for drinks. However, the action of mixing in a bowl strongly suggests cooking.",421,429," Sweet bagel? It's a hole with no dough around it? Why not? What? I like mine. Say it again. Is it a hole with no dough around it? Or is it a hole with no dough around it? I don't know. I said there was a... I'm uncle. Oh, my bagel. I'm going tod breakfast I think it's gonna be a long time You were saying breakfast but it's just bagel That's not breakfast Nowing is not salmon anymore. What? He wants to see my reaction to the salmon. No, he's just... Because it's not his recipe, he's just... Want half a bagel? You try it first. Alright. Would you like some salmon with your... Butchakras? Yes. Would I like some salmon with my chakras? I'm about to find out. No, go big. Mark, this is a... Yeah, go big or go home? Go big. What is go big? This is the normal man. Just do it as if... What? As if? This is the last time I'm cooking anything for you. Until Castle's done.. We have to start pricing our food. Alright, alright. Let's see. It's good. It's good. His face of disappointment. After all this drama. It's actually, it's just good. It's a bit cakey. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good! His face of disappointment! After all this caramel, it's actually just good. It's a bit capery, right? It is a bit capery. Al-Anon, you have to suffer too. I don't even know what caper is! Capers? It's a little green. Capers, they grow here a lot. Wait, what?"
Cooking,429,432," Sweet bagel? It's a hole with no dough around it? Why not? What? I like mine. Say it again. Is it a hole with no dough around it? Or is it a hole with no dough around it? I don't know. I said there was a... I'm uncle. Oh, my bagel. I'm going tod breakfast I think it's gonna be a long time You were saying breakfast but it's just bagel That's not breakfast Nowing is not salmon anymore. What? He wants to see my reaction to the salmon. No, he's just... Because it's not his recipe, he's just... Want half a bagel? You try it first. Alright. Would you like some salmon with your... Butchakras? Yes. Would I like some salmon with my chakras? I'm about to find out. No, go big. Mark, this is a... Yeah, go big or go home? Go big. What is go big? This is the normal man. Just do it as if... What? As if? This is the last time I'm cooking anything for you. Until Castle's done.. We have to start pricing our food. Alright, alright. Let's see. It's good. It's good. His face of disappointment. After all this drama. It's actually, it's just good. It's a bit cakey. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good! His face of disappointment! After all this caramel, it's actually just good. It's a bit capery, right? It is a bit capery. Al-Anon, you have to suffer too. I don't even know what caper is! Capers? It's a little green. Capers, they grow here a lot. Wait, what?"
"The video segment shows someone preparing food using a blender, which falls under the **Cooking** category.",432,441," Sweet bagel? It's a hole with no dough around it? Why not? What? I like mine. Say it again. Is it a hole with no dough around it? Or is it a hole with no dough around it? I don't know. I said there was a... I'm uncle. Oh, my bagel. I'm going tod breakfast I think it's gonna be a long time You were saying breakfast but it's just bagel That's not breakfast Nowing is not salmon anymore. What? He wants to see my reaction to the salmon. No, he's just... Because it's not his recipe, he's just... Want half a bagel? You try it first. Alright. Would you like some salmon with your... Butchakras? Yes. Would I like some salmon with my chakras? I'm about to find out. No, go big. Mark, this is a... Yeah, go big or go home? Go big. What is go big? This is the normal man. Just do it as if... What? As if? This is the last time I'm cooking anything for you. Until Castle's done.. We have to start pricing our food. Alright, alright. Let's see. It's good. It's good. His face of disappointment. After all this drama. It's actually, it's just good. It's a bit cakey. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good! His face of disappointment! After all this caramel, it's actually just good. It's a bit capery, right? It is a bit capery. Al-Anon, you have to suffer too. I don't even know what caper is! Capers? It's a little green. Capers, they grow here a lot. Wait, what?"
"The image shows a blender with food in it, along with various bottles and ingredients, suggesting preparation of food. This falls under the category of **Cooking**.",441,442," Sweet bagel? It's a hole with no dough around it? Why not? What? I like mine. Say it again. Is it a hole with no dough around it? Or is it a hole with no dough around it? I don't know. I said there was a... I'm uncle. Oh, my bagel. I'm going tod breakfast I think it's gonna be a long time You were saying breakfast but it's just bagel That's not breakfast Nowing is not salmon anymore. What? He wants to see my reaction to the salmon. No, he's just... Because it's not his recipe, he's just... Want half a bagel? You try it first. Alright. Would you like some salmon with your... Butchakras? Yes. Would I like some salmon with my chakras? I'm about to find out. No, go big. Mark, this is a... Yeah, go big or go home? Go big. What is go big? This is the normal man. Just do it as if... What? As if? This is the last time I'm cooking anything for you. Until Castle's done.. We have to start pricing our food. Alright, alright. Let's see. It's good. It's good. His face of disappointment. After all this drama. It's actually, it's just good. It's a bit cakey. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good! His face of disappointment! After all this caramel, it's actually just good. It's a bit capery, right? It is a bit capery. Al-Anon, you have to suffer too. I don't even know what caper is! Capers? It's a little green. Capers, they grow here a lot. Wait, what?"
Making Coffee,442,443," Sweet bagel? It's a hole with no dough around it? Why not? What? I like mine. Say it again. Is it a hole with no dough around it? Or is it a hole with no dough around it? I don't know. I said there was a... I'm uncle. Oh, my bagel. I'm going tod breakfast I think it's gonna be a long time You were saying breakfast but it's just bagel That's not breakfast Nowing is not salmon anymore. What? He wants to see my reaction to the salmon. No, he's just... Because it's not his recipe, he's just... Want half a bagel? You try it first. Alright. Would you like some salmon with your... Butchakras? Yes. Would I like some salmon with my chakras? I'm about to find out. No, go big. Mark, this is a... Yeah, go big or go home? Go big. What is go big? This is the normal man. Just do it as if... What? As if? This is the last time I'm cooking anything for you. Until Castle's done.. We have to start pricing our food. Alright, alright. Let's see. It's good. It's good. His face of disappointment. After all this drama. It's actually, it's just good. It's a bit cakey. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good. It's good! His face of disappointment! After all this caramel, it's actually just good. It's a bit capery, right? It is a bit capery. Al-Anon, you have to suffer too. I don't even know what caper is! Capers? It's a little green. Capers, they grow here a lot. Wait, what?"
