description,start_time,end_time,transcript
Walking,794,795," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
"The image shows a person using a laptop, which falls under the category of **Using Laptop**.",795,797," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
"The image depicts a person in a living room environment. The person is seated on a couch, and the overall atmosphere suggests a relaxed setting. Given these observations, the most appropriate classification for this segment is **Sitting**.",797,799," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
Using Laptop,799,800," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
Using Laptop,800,802," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
Leisure Activities,802,804," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
"The image depicts a living room with a fireplace and a television. A person is visible in the background, near a counter with food items. The presence of food suggests an activity related to eating or preparing food. Given the context of a home environment and the visible food, the most appropriate classification is **Eating**.",804,806," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
Playing Games,806,807," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
Talking,807,815," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
Using Laptop,815,816," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
Playing Games,816,817," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
"The image shows a group of people in a living room. One person is playing a game, and another person is looking at a laptop. There are also several board games and other items on the coffee table. The overall atmosphere suggests a casual gathering. Therefore, the most appropriate classification for this segment is **Leisure Activities**.",817,820," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
"The image shows a group of people in a kitchen setting, some of whom appear to be preparing or handling food items. The presence of fruits, drinks, and serving dishes on the counter further suggests an activity related to food. Based on these observations, the most fitting category is **Serving Food**.",820,822," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
Talking,822,836," Hello good morning. Let's look at this. Yeah. Okay. All right. Whose tractor is this? With mine. Who's missing a piece? I think it's the tractor. Oh, it's the tractor. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Who's missing a Fitbit? No, maybe. So. Who's missing? Most people, right? Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. Yeah, most people. people right So..."
Leisure Activities,836,837," I need to work something out here. Yeah. Untertitelung des ZDF, 2020 The American Pronunciation Guide Presents ''How to Pronounce Egg''"
Leisure Activities,837,840," I need to work something out here. Yeah. Untertitelung des ZDF, 2020 The American Pronunciation Guide Presents ''How to Pronounce Egg''"
Leisure Activities,840,841," I need to work something out here. Yeah. Untertitelung des ZDF, 2020 The American Pronunciation Guide Presents ''How to Pronounce Egg''"
Watching TV,841,842," I need to work something out here. Yeah. Untertitelung des ZDF, 2020 The American Pronunciation Guide Presents ''How to Pronounce Egg''"
"The video segment depicts a gathering of people in a kitchen environment. Several individuals are engaged in activities that suggest preparation or consumption of food and beverages, such as standing around a table laden with food items and appearing to interact with them. While the specific actions aren't entirely clear due to the quality of the video, the overall context points towards a social gathering where food and drinks are likely involved. Therefore, the most fitting classification would be **Leisure Activities**, as it encompasses social gatherings and general enjoyment.",842,851," I need to work something out here. Yeah. Untertitelung des ZDF, 2020 The American Pronunciation Guide Presents ''How to Pronounce Egg''"
Leisure Activities,851,852," I need to work something out here. Yeah. Untertitelung des ZDF, 2020 The American Pronunciation Guide Presents ''How to Pronounce Egg''"
"The video segment provided shows a dining room with a table set for a meal. Several people are seated at the table, and there is food and drinks present. This context strongly suggests the activity being depicted is **Eating**.",852,860," I need to work something out here. Yeah. Untertitelung des ZDF, 2020 The American Pronunciation Guide Presents ''How to Pronounce Egg''"
Sitting,860,861," I need to work something out here. Yeah. Untertitelung des ZDF, 2020 The American Pronunciation Guide Presents ''How to Pronounce Egg''"
Leisure Activities,861,870," I need to work something out here. Yeah. Untertitelung des ZDF, 2020 The American Pronunciation Guide Presents ''How to Pronounce Egg''"
Setting Table,907,909,
The person in the image is walking.,909,910,
Cooking,910,914,
"The video segment depicts people in a kitchen environment, with some individuals engaged in activities that appear to be related to food preparation. Specifically, the presence of a stove, cooking utensils, and the general arrangement of items suggest that cooking is taking place. Therefore, the most appropriate category is **Cooking**.",914,921,
Making Coffee,921,922,
Making Coffee,922,923,
Unclear,923,925,
Leisure Activities,925,926,
Unclear,926,927,
Leisure Activities,927,928,
"The image shows three men in a kitchen. Two of them are wearing headlamps, suggesting they are engaged in an activity that requires good lighting, possibly a task that is part of cooking or a game. One man is holding a bottle and looking down at it, while another is at a stove. The overall scene appears to be a social gathering or a group activity involving food preparation. Given these observations, the most fitting category is **Cooking**.",928,930,
"The image depicts a group of people in a kitchen environment, with some individuals actively engaged with kitchen appliances and food items. Specifically, one person appears to be interacting with a stove or oven, suggesting a **cooking** activity. The presence of various ingredients and kitchenware further supports this classification.",930,933,
Sitting,933,934,
Using Laptop,934,935,
Leisure Activities,935,946,
Leisure Activities,946,947,
Leisure Activities,947,948,
"The image depicts a group of people in a kitchen. Several individuals appear to be engaged in conversation, gesturing, and interacting with each other. The presence of food items on the counter suggests a social gathering where they might be preparing or consuming food. However, the primary activity evident is **Talking**.",948,957,
Leisure Activities,957,958,
"The image provided shows a person walking into a room. Therefore, the correct classification for this segment is **Walking**.",958,960,
Leisure Activities,960,961,
Leisure Activities,961,976,
Leisure Activities,976,977,
"The provided image shows a dining room with a table set for a meal, suggesting the activity of **Eating**.",977,979,
Setting Table,979,980,
**Leisure Activities**,980,986,
"The scene depicts a group of people in a kitchen setting. Some individuals are wearing headbands that might be associated with a game or activity. There are various items on the counter, including fruits, a pot, and what appear to be ingredients for cooking. People are engaged in conversation and appear to be participating in a shared activity. Given the presence of food items, the kitchen environment, and the group's interaction, the most fitting classification is **Cooking**.",986,1000,
Cooking,1000,1002,
"The image shows a kitchen counter with various items on it, including appliances and food packaging. The presence of these items suggests activities related to food preparation or consumption. Therefore, I will classify this segment as **Cooking**.",1002,1003,
Unclear,1003,1005,
Making Coffee,1005,1013,
Unclear,1013,1015,
Making Coffee,1015,1016,
Making Coffee,1016,1017,
**Drinking**,1017,1018,
Leisure Activities,1018,1019,
"The video segment shows a person wearing a head-mounted camera. The person is in a living room setting, which includes a couch, fireplace, and dining area. The person is looking around the room, and there is no indication of any specific activity related to the given categories. Therefore, the most appropriate classification is **Leisure Activities**.",1019,1022,
Playing Games,1022,1023,
Playing Games,1023,1025,
Cooking,1025,1046," Bigger. Yes. Okay. Oh, we have one. Whisk. Whisk. Okay. Okay. Okay. Okay. Very good. We had a mixer also. There is also a mixer. That's one of the most convenient. It's easy to wash. We actually have two mixers. This one is easy to wash, that's the advantage. Are we going to do this? I think we should. So did you say that we need also mushrooms? Mushrooms, yes. We have mushrooms. Not some of the frozen ones. Do we have the coffee? I don't know if it's frozen ones. I don't know if it's frozen ones. Frozen ones and frozen ones. Frozen ones. Frozen ones. Frozen ones. But maybe it's not enough. It's only for one. Yeah, maybe we need to cold the coffee. Is that enough for you, Bjorn? What? The coffee. So I have nothing to make the... Frozen ones. Frozen ones. I will... You will head out looking for a shop no no i'm basically gonna hand over and ask jen to make me coffee but after after food after food proper espresso not not with our coffee should we have a pot of Meaning? Or is it for one individual tea? No, but... No, we have to use... I mean... But not in a soup. You can use this one. No, I'll take this one. No worries. I don't think we should come home... But after food. Yes. Guys, guys, I think we need only two chefs. Okay. Are you going to be a chef, Ali? Because we need to cut these, cut these. Cutting is not chefing, right? Cutting is not chefing, that's true. Now, will somebody go finding the eggs? None of this is chefing, but... Why are you not very... I am the helper of our house. You are, right?"
"The image shows a kitchen setting with two individuals present. The scene appears to be a casual gathering, possibly preparing for or in the midst of a meal. Based on the context, ""Serving Food"" is the most appropriate classification.",1046,1047," I'm not sure. I'm not sure. I'm not sure. I'm not sure that I'm doing. Hang on, is everybody's camera flashing red? Is everybody actually on? Yes. Bjorn, can you hand me some milk? We're not as close as to being out of date. Out of date? Yes. This one is just the front one. Probably fine. Ten, ten, six. This is, this is, yeah. Let's go with this one. It's already open anyway, so. Thank you. Yeah, what's happening to me as well? Oh, no. I got some eggshell in here. It's just good calcium. I suppose you don't kill these, no? No. You don't, right? Peel what? You don't peel sausages. No, please not. They will all just come apart anyway if you try to do that. Yeah, because sometimes you've got a new place. Okay, yes, makes sense. I think last summer in Greece I was cooking, and then we had some sausages, we had a really serious debate. I guess we need to move this away, right? Because nobody knew. Oh, you took my... Sorry! What the hell is this? Probably doesn't need to be in the kitchen. I'm sorry. And then you were wondering why I call you Gangsta. It's a fan stealing Gangsta. See there's lakes coming. You can see the lake. Yeah. Right. If you walk up on the balcony, you can actually see the ocean to the left. Is it an ocean or a lake? Right. Yeah, I see it. This one is too used."
Cooking,1047,1048," I'm not sure. I'm not sure. I'm not sure. I'm not sure that I'm doing. Hang on, is everybody's camera flashing red? Is everybody actually on? Yes. Bjorn, can you hand me some milk? We're not as close as to being out of date. Out of date? Yes. This one is just the front one. Probably fine. Ten, ten, six. This is, this is, yeah. Let's go with this one. It's already open anyway, so. Thank you. Yeah, what's happening to me as well? Oh, no. I got some eggshell in here. It's just good calcium. I suppose you don't kill these, no? No. You don't, right? Peel what? You don't peel sausages. No, please not. They will all just come apart anyway if you try to do that. Yeah, because sometimes you've got a new place. Okay, yes, makes sense. I think last summer in Greece I was cooking, and then we had some sausages, we had a really serious debate. I guess we need to move this away, right? Because nobody knew. Oh, you took my... Sorry! What the hell is this? Probably doesn't need to be in the kitchen. I'm sorry. And then you were wondering why I call you Gangsta. It's a fan stealing Gangsta. See there's lakes coming. You can see the lake. Yeah. Right. If you walk up on the balcony, you can actually see the ocean to the left. Is it an ocean or a lake? Right. Yeah, I see it. This one is too used."
"The provided images show a group of people in a kitchen. Several individuals are engaged in food preparation, with one person chopping vegetables and another appearing to be working with meat. There are also ingredients like pineapples and lemons visible on the counter, suggesting a meal is being prepared.

Therefore, the most appropriate classification for this segment is **Cooking**.",1048,1051," I'm not sure. I'm not sure. I'm not sure. I'm not sure that I'm doing. Hang on, is everybody's camera flashing red? Is everybody actually on? Yes. Bjorn, can you hand me some milk? We're not as close as to being out of date. Out of date? Yes. This one is just the front one. Probably fine. Ten, ten, six. This is, this is, yeah. Let's go with this one. It's already open anyway, so. Thank you. Yeah, what's happening to me as well? Oh, no. I got some eggshell in here. It's just good calcium. I suppose you don't kill these, no? No. You don't, right? Peel what? You don't peel sausages. No, please not. They will all just come apart anyway if you try to do that. Yeah, because sometimes you've got a new place. Okay, yes, makes sense. I think last summer in Greece I was cooking, and then we had some sausages, we had a really serious debate. I guess we need to move this away, right? Because nobody knew. Oh, you took my... Sorry! What the hell is this? Probably doesn't need to be in the kitchen. I'm sorry. And then you were wondering why I call you Gangsta. It's a fan stealing Gangsta. See there's lakes coming. You can see the lake. Yeah. Right. If you walk up on the balcony, you can actually see the ocean to the left. Is it an ocean or a lake? Right. Yeah, I see it. This one is too used."
"The most fitting category for this segment is **Drinking**.

The images show a person opening a refrigerator, which is a common action when getting something to drink.",1051,1053," I'm not sure. I'm not sure. I'm not sure. I'm not sure that I'm doing. Hang on, is everybody's camera flashing red? Is everybody actually on? Yes. Bjorn, can you hand me some milk? We're not as close as to being out of date. Out of date? Yes. This one is just the front one. Probably fine. Ten, ten, six. This is, this is, yeah. Let's go with this one. It's already open anyway, so. Thank you. Yeah, what's happening to me as well? Oh, no. I got some eggshell in here. It's just good calcium. I suppose you don't kill these, no? No. You don't, right? Peel what? You don't peel sausages. No, please not. They will all just come apart anyway if you try to do that. Yeah, because sometimes you've got a new place. Okay, yes, makes sense. I think last summer in Greece I was cooking, and then we had some sausages, we had a really serious debate. I guess we need to move this away, right? Because nobody knew. Oh, you took my... Sorry! What the hell is this? Probably doesn't need to be in the kitchen. I'm sorry. And then you were wondering why I call you Gangsta. It's a fan stealing Gangsta. See there's lakes coming. You can see the lake. Yeah. Right. If you walk up on the balcony, you can actually see the ocean to the left. Is it an ocean or a lake? Right. Yeah, I see it. This one is too used."
Cooking,1053,1057," I'm not sure. I'm not sure. I'm not sure. I'm not sure that I'm doing. Hang on, is everybody's camera flashing red? Is everybody actually on? Yes. Bjorn, can you hand me some milk? We're not as close as to being out of date. Out of date? Yes. This one is just the front one. Probably fine. Ten, ten, six. This is, this is, yeah. Let's go with this one. It's already open anyway, so. Thank you. Yeah, what's happening to me as well? Oh, no. I got some eggshell in here. It's just good calcium. I suppose you don't kill these, no? No. You don't, right? Peel what? You don't peel sausages. No, please not. They will all just come apart anyway if you try to do that. Yeah, because sometimes you've got a new place. Okay, yes, makes sense. I think last summer in Greece I was cooking, and then we had some sausages, we had a really serious debate. I guess we need to move this away, right? Because nobody knew. Oh, you took my... Sorry! What the hell is this? Probably doesn't need to be in the kitchen. I'm sorry. And then you were wondering why I call you Gangsta. It's a fan stealing Gangsta. See there's lakes coming. You can see the lake. Yeah. Right. If you walk up on the balcony, you can actually see the ocean to the left. Is it an ocean or a lake? Right. Yeah, I see it. This one is too used."
