description,start_time,end_time,transcript
Washing dishes,886,887," I'll move the cookies over for breakfast. Yes. All right. Is this clean the things in the dishwasher? Yeah probably right? They look like. Okay now I leave this here. Okay then the first thing will be to empty the dishwasher. Okay, then the first thing will be to empty the dishwasher I don't know why we don't have space Is there a broom in this house? I have no idea, it looks like a hoover How come? Yeah there is a hoover Actually there are shoes I was waiting to lift them The back is almost done No, they're very pink."
Washing dishes,887,899," I'll move the cookies over for breakfast. Yes. All right. Is this clean the things in the dishwasher? Yeah probably right? They look like. Okay now I leave this here. Okay then the first thing will be to empty the dishwasher. Okay, then the first thing will be to empty the dishwasher I don't know why we don't have space Is there a broom in this house? I have no idea, it looks like a hoover How come? Yeah there is a hoover Actually there are shoes I was waiting to lift them The back is almost done No, they're very pink."
Making Coffee,899,900," I'll move the cookies over for breakfast. Yes. All right. Is this clean the things in the dishwasher? Yeah probably right? They look like. Okay now I leave this here. Okay then the first thing will be to empty the dishwasher. Okay, then the first thing will be to empty the dishwasher I don't know why we don't have space Is there a broom in this house? I have no idea, it looks like a hoover How come? Yeah there is a hoover Actually there are shoes I was waiting to lift them The back is almost done No, they're very pink."
Making Coffee,900,903," I'll move the cookies over for breakfast. Yes. All right. Is this clean the things in the dishwasher? Yeah probably right? They look like. Okay now I leave this here. Okay then the first thing will be to empty the dishwasher. Okay, then the first thing will be to empty the dishwasher I don't know why we don't have space Is there a broom in this house? I have no idea, it looks like a hoover How come? Yeah there is a hoover Actually there are shoes I was waiting to lift them The back is almost done No, they're very pink."
"The image provided shows a kitchen scene with a person washing dishes. Therefore, the classification for this segment is **Washing dishes**.",903,905," I'll move the cookies over for breakfast. Yes. All right. Is this clean the things in the dishwasher? Yeah probably right? They look like. Okay now I leave this here. Okay then the first thing will be to empty the dishwasher. Okay, then the first thing will be to empty the dishwasher I don't know why we don't have space Is there a broom in this house? I have no idea, it looks like a hoover How come? Yeah there is a hoover Actually there are shoes I was waiting to lift them The back is almost done No, they're very pink."
"The image shows a person loading dishes into a dishwasher. Therefore, the correct classification for this segment is **Washing dishes**.",905,907," I'll move the cookies over for breakfast. Yes. All right. Is this clean the things in the dishwasher? Yeah probably right? They look like. Okay now I leave this here. Okay then the first thing will be to empty the dishwasher. Okay, then the first thing will be to empty the dishwasher I don't know why we don't have space Is there a broom in this house? I have no idea, it looks like a hoover How come? Yeah there is a hoover Actually there are shoes I was waiting to lift them The back is almost done No, they're very pink."
Washing dishes,907,908," I'll move the cookies over for breakfast. Yes. All right. Is this clean the things in the dishwasher? Yeah probably right? They look like. Okay now I leave this here. Okay then the first thing will be to empty the dishwasher. Okay, then the first thing will be to empty the dishwasher I don't know why we don't have space Is there a broom in this house? I have no idea, it looks like a hoover How come? Yeah there is a hoover Actually there are shoes I was waiting to lift them The back is almost done No, they're very pink."
Cooking,908,909," I'll move the cookies over for breakfast. Yes. All right. Is this clean the things in the dishwasher? Yeah probably right? They look like. Okay now I leave this here. Okay then the first thing will be to empty the dishwasher. Okay, then the first thing will be to empty the dishwasher I don't know why we don't have space Is there a broom in this house? I have no idea, it looks like a hoover How come? Yeah there is a hoover Actually there are shoes I was waiting to lift them The back is almost done No, they're very pink."
Cooking,909,910," I'll move the cookies over for breakfast. Yes. All right. Is this clean the things in the dishwasher? Yeah probably right? They look like. Okay now I leave this here. Okay then the first thing will be to empty the dishwasher. Okay, then the first thing will be to empty the dishwasher I don't know why we don't have space Is there a broom in this house? I have no idea, it looks like a hoover How come? Yeah there is a hoover Actually there are shoes I was waiting to lift them The back is almost done No, they're very pink."
The video segment falls into the **Making Coffee** category.,910,919," So, come on. Hi, I'm definitely not doing anything."
"The image shows a group of people seated around a table, with drinks and food on the table. One person is pouring a drink from a bottle into a glass. This suggests that the activity taking place is **Drinking**.",919,920, Long water is almost done.
Talking,920,921, Long water is almost done.
Drinking,921,923, Long water is almost done.
Meeting,923,924," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
The image shows a microwave oven with food inside. This suggests that the activity being performed is **Cooking**.,924,926," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
Cooking,926,927," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
Cooking,927,928," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
Cooking,928,929," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
"The video segment shows a person opening a cabinet to access glassware, specifically wine glasses and tumblers. This action is directly related to **Serving Drink**.",929,934," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
The image shows a kitchen scene where a person is preparing food by chopping vegetables on a cutting board. This activity falls under the **Cooking** category.,934,937," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
Cooking,937,938," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
**Cooking**,938,939," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
"The video segment shows a person making tea or coffee. Therefore, the category is **Making Tea**.",939,945," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
Making Coffee,945,946," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
Making Coffee,946,947," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
Making Coffee,947,948," It's finally night. Yes's a nice, fine night. Wait a minute. Here, just put in water. Nice. Keep going, don't stop. Come on, come on. The water. Don't be, water's cheap. Yeah, if you wash that outside, that is completely sticky."
Unclear,948,950, All the way.
"The image shows a person in a kitchen. There is a large bottle of water on the counter, as well as a kettle. The person appears to be about to make tea or coffee. Therefore, the most appropriate category is **Making Coffee**.",950,951, You just start it up here.
Cooking,951,952," Good, good, good."
Sitting,952,953," Good, good, good."
Setting Table,953,954," Good, good, good."
Cooking,954,955," No, but it's here."
Cooking,955,956, It's here for you.
Cooking,956,957," OK, thank you."
Washing dishes,957,958," OK, thank you."
Washing dishes,958,959," OK, there's burnt bacon coming up,"
Cooking,959,965," OK, there's burnt bacon coming up,"
Making Coffee,965,972, and there's normal bacon coming up.
Washing dishes,972,974, and there's normal bacon coming up.
Washing dishes,974,975, and there's normal bacon coming up.
"The image depicts a kitchen scene with a sink full of dishes, a dish rack, and cleaning supplies. A person is visible in the background, and the overall impression is that of a kitchen in use. Based on these visual cues, the most fitting category is **Cleaning**.",975,979, and there's normal bacon coming up.
Cooking,979,980, It's all dirty. How long do you wash the dishwasher?
Cooking,980,981, Is that the choice problem?
Serving Drink,981,982, Is that the choice problem?
Cooking,982,983, Because a lot of things are actually not clean.
Cooking,983,984, Because a lot of things are actually not clean.
Cooking,984,985, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
Cooking,985,986, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
Washing dishes,986,987, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
Washing dishes,987,988, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
"The video shows a person preparing food in a kitchen. They are interacting with ingredients, appliances, and kitchen utensils, all of which are typical activities associated with cooking. Therefore, the segment can be classified as **Cooking**.",988,993, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
Setting Table,993,994, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
Washing dishes,994,996, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
Washing dishes,996,999, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
Setting Table,999,1000, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
"**Making Coffee**

The presence of coffee-making equipment such as a coffee maker, filter paper, and mugs, along with the act of holding a coffee cup, strongly suggests that the individuals in the image are engaged in the process of making coffee.",1000,1002, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
Washing dishes,1002,1006, And they were the heavy things? Yeah probably. Is it not kind of clean? Is it just white residue or is it actually dirty? It's actually dirty like the the cover is actually dirty and I guess the glasses might be okay.
Washing dishes,1006,1007,
Making Coffee,1007,1020," And the things from the oven, you need to wash them separately because they are just too fat."
Washing dishes,1020,1028," I guess the things up there are probably fine, but the rest needs to go again."
Washing dishes,1028,1029," Yeah, I think so."
Washing dishes,1029,1030,
"The image shows a person in a kitchen wearing what appears to be a headset, cooking bacon in a pan on a stove. This activity falls under the category of **Cooking**.",1030,1033,
Making Coffee,1033,1037,
"The image shows a kitchen counter with a sink full of dishes, a dish rack with clean dishes, and a person washing dishes. This indicates that the activity being performed is **Washing dishes**.",1037,1042," Future reference Ali, these are perfectly prepared."
"The most fitting category for this segment is **Cooking**.

Here's why:

*   **Visible Action:** One person is actively engaged with what appears to be a food preparation or cooking appliance in the background.
*   **Kitchen Setting:** The environment is clearly a kitchen, a primary location for cooking.
*   **Items Present:** While there are dishes, the focus seems to be on the preparation aspect rather than just washing up.

While there might be other activities happening concurrently, the most prominent and classifiable action visible is cooking.",1042,1047," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1047,1050," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1050,1051," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1051,1052," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1052,1053," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Setting Table,1053,1054," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1054,1059," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1059,1061," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
**Cooking**,1061,1063," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1063,1071," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1071,1074," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
"The segment is classified as **Making Tea**. 
In the image, a person is seen preparing a beverage. The presence of a kettle, mugs, and what appears to be tea leaves or bags strongly suggests the act of making tea or coffee. Given the options provided, ""Making Tea"" is the most fitting classification for this activity.",1074,1077," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1077,1078," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1078,1079," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1079,1080," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1080,1082," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1082,1083," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1083,1084," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Setting Table,1084,1085," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1085,1086," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1086,1087," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Walking,1087,1089," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1089,1090," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Using Laptop,1090,1091," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Cooking,1091,1097," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1097,1098," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1098,1099," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
"The image shows a person in a kitchen, possibly preparing food or drinks. There are also chairs and a table, suggesting a dining area. Considering the presence of food items and the kitchen setting, the most appropriate classification is **Serving Food**.",1099,1101," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Washing dishes,1101,1104," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Making Coffee,1104,1105," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Leisure Activities,1105,1106," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Sitting,1106,1107," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Leisure Activities,1107,1108," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Setting Table,1108,1109," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
Washing dishes,1109,1110," Bacon. Do we have a bacon plate? We do. No, this is sturdy. I just took that from the table to move the weight but Ellie can... Well, now he's gone. I'm going to burn the bacon for Ali so we're not doing the tomatoes right? Are we not? I don't know. I guess we have enough probably. We need the tomatoes. No. Okay. I need the tomatoes. on the table because we'll need them anyway."
